"code_commune","nom_commune","code_departement","code_region","centroide_x_lambert93","centroide_y_lambert93","nb_points_geocodes_precis","latitude","longitude"
"24426","Saint-Jean-d'Estissac","24",75,504083.335,6441418.34,2,45.044225,0.511352
"24428","Saint-Jory-de-Chalais","24",75,537656.2633333333,6488826.603333334,3,45.479666,0.921753
"24429","Saint-Jory-las-Bloux","24",75,540745.12,6475757.87,1,45.362752,0.965587
"24432","Saint-Julien-de-Lampon","24",75,571762.0099999999,6419541.057692308,13,44.863179,1.376452
"24434","Saint-Just","24",75,502820.07,6473664.3,1,45.334066,0.48226
"24436","Saint-Laurent-des-Hommes","24",75,483196.4,6441819.43,2,45.041592,0.246061
"24437","Saint-Laurent-des-Vignes","24",75,498443.1112500001,6416984.4799999995,8,44.822725,0.449776
"24438","Saint-Laurent-la-Vallée","24",75,550407.13,6408196.51,2,44.756789,1.109624
"24441","Saint-Léon-d'Issigeac","24",75,,,0,,
"24442","Saint-Léon-sur-l'Isle","24",75,503178.94590909086,6449470.557727272,22,45.116433,0.49663
"24443","Saint-Léon-sur-Vézère","24",75,548631.659375,6436398.209375,16,45.010241,1.078526
"24444","Saint-Louis-en-l'Isle","24",75,494410.42,6443811.69,1,45.06295,0.387563
"24445","Saint-Marcel-du-Périgord","24",75,,,0,,
"24446","Saint-Marcory","24",75,,,0,,
"24448","Saint-Martial-d'Albarède","24",75,546230.0290909092,6471696.1872727275,11,45.32744,1.036915
"24449","Saint-Martial-d'Artenset","24",75,480704.55000000005,6438230.925,2,45.008515,0.216041
"24450","Saint-Martial-de-Nabirat","24",75,561525.22875,6406931.668749999,8,44.747711,1.250427
"24451","Saint-Martial-de-Valette","24",75,516401.235,6493624.120000001,4,45.517481,0.647979
"24452","Saint-Martial-Viveyrol","24",75,491526.28250000003,6477373.2425,4,45.364109,0.336562
"24453","Saint-Martin-de-Fressengeas","24",75,532532.15,6487675.09,2,45.468068,0.856589
"24454","Saint-Martin-de-Gurson","24",75,,,0,,
"24455","Saint-Martin-de-Ribérac","24",75,492227.7675,6462083.045,4,45.226721,0.352066
"24456","Saint-Martin-des-Combes","24",75,510561.32,6431653.98,2,44.958157,0.59736
"24457","Saint-Martin-l'Astier","24",75,,,0,,
"24458","Saint-Martin-le-Pin","24",75,512459.84,6495825.95,1,45.53623,0.59666
"24459","Saint-Mayme-de-Péreyrol","24",75,515631.33199999994,6439019.788000001,5,45.025818,0.658856
"24460","Saint-Méard-de-Drône","24",75,498603.3,6466727.71,1,45.270416,0.431335
"24461","Saint-Méard-de-Gurçon","24",75,477817.02,6427184.29,1,44.908196,0.184413
"24462","Saint-Médard-de-Mussidan","24",75,490539.8525,6440844.9775,4,45.03509,0.339686
"24463","Saint-Médard-d'Excideuil","24",75,548780.2975000001,6473228.22,4,45.341798,1.068981
"24464","Saint-Mesmin","24",75,,,0,,
"24465","Saint-Michel-de-Double","24",75,,,0,,
"24466","Saint-Michel-de-Montaigne","24",75,463798.17000000004,6423475.21,2,44.870184,0.008706
"24468","Saint-Michel-de-Villadeix","24",75,521820.58,6433798.03,1,44.980446,0.739302
"24470","Sainte-Mondane","24",75,569990.36,6415333.562500001,4,44.824975,1.355138
"24471","Sainte-Nathalène","24",75,564216.5557142857,6424430.489999999,7,44.905752,1.279604
"24472","Saint-Nexans","24",75,506161.4288888889,6415497.665555556,9,44.811546,0.547953
"24473","Sainte-Orse","24",75,548978.7960000001,6457766.282,5,45.202658,1.076324
"24474","Saint-Pancrace","24",75,517306.55,6481691.14,2,45.410318,0.664091
"24476","Saint-Pantaly-d'Excideuil","24",75,,,0,,
"24477","Saint-Pardoux-de-Drône","24",75,497861.38,6462542.77,1,45.232536,0.42362
"24478","Saint-Pardoux-et-Vielvic","24",75,541488.52,6410654.72,1,44.776934,0.99618
"24479","Saint-Pardoux-la-Rivière","24",75,523814.7333333332,6490292.833333333,6,45.489444,0.744117
"24480","Saint-Paul-de-Serre","24",75,514245.905,6446538.5475,4,45.093115,0.638419
"24481","Saint-Paul-la-Roche","24",75,,,0,,
"24482","Saint-Paul-Lizonne","24",75,486820.02999999997,6472562.900000001,3,45.319375,0.2786
"24483","Saint-Perdoux","24",75,505297.23,6408305.59,1,44.746584,0.539862
"24484","Saint-Pierre-de-Chignac","24",75,531556.32,6448510.35888889,18,45.115306,0.857701
"24485","Saint-Pierre-de-Côle","24",75,528542.698,6478311.302000001,5,45.382797,0.808878
"24486","Saint-Pierre-de-Frugie","24",75,544942.26875,6502158.463749999,8,45.601366,1.010686
"24487","Saint-Pierre-d'Eyraud","24",75,488797.0571428572,6420697.704285716,14,44.853265,0.326229
"24488","Saint-Pompon","24",75,553438.1166666667,6404706.803333334,3,44.726026,1.148945
"24489","Saint-Priest-les-Fougères","24",75,544534.73,6495230.36,1,45.538907,1.007702
"24490","Saint Privat en Périgord","24",75,481004.8212499999,6463638.04625,16,45.237234,0.208452
"24491","Saint-Rabier","24",75,555022.199090909,6454167.541818181,11,45.171562,1.154346
"24492","Sainte-Radegonde","24",75,,,0,,
"24493","Saint-Raphaël","24",75,549271.76,6469097.62,1,45.304723,1.076539
"24494","Saint-Rémy","24",75,477884.89166666666,6431540.53,6,44.947415,0.183304
"24495","Saint-Romain-de-Monpazier","24",75,,,0,,
"24496","Saint-Romain-et-Saint-Clément","24",75,533133.42,6480716.73,1,45.40558,0.866686
"24498","Saint-Saud-Lacoussière","24",75,531015.7840000001,6496397.283,10,45.546206,0.834129
"24499","Saint-Sauveur","24",75,509433.67299999995,6421683.6219999995,10,44.868121,0.58693
"24500","Saint-Sauveur-Lalande","24",75,,,0,,
"24501","Saint-Seurin-de-Prats","24",75,468900.67,6418230.87,1,44.824721,0.075723
"24502","Saint-Séverin-d'Estissac","24",75,,,0,,
"24504","Saint-Sulpice-de-Roumagnac","24",75,496106.31,6459144.05,2,45.201432,0.402691
"24505","Saint-Sulpice-d'Excideuil","24",75,,,0,,
"24507","Sainte-Trie","24",75,558778.39,6468378.54,1,45.300269,1.19802
"24508","Saint-Victor","24",75,499445.9166666667,6465671.793333333,3,45.261159,0.44251
"24509","Saint-Vincent-de-Connezac","24",75,495163.071,6454667.041000001,10,45.160862,0.392567
"24510","Saint-Vincent-de-Cosse","24",75,550458.83375,6417225.918749999,8,44.83807,1.107543
"24511","Saint-Vincent-Jalmoutiers","24",75,480773.9,6458765.42,1,45.193314,0.207706
"24512","Saint-Vincent-le-Paluel","24",75,563782.7520000001,6422089.845999999,5,44.884598,1.274757
"24513","Saint-Vincent-sur-l'Isle","24",75,534559.2625,6463323.045000001,4,45.249361,0.890844
"24514","Saint-Vivien","24",75,,,0,,
"24515","Salagnac","24",75,558747.96,6469579.96,1,45.311078,1.197282
"24516","Salignac-Eyvigues","24",75,568788.2236363636,6430737.248181818,33,44.963405,1.335827
"24517","Salles-de-Belvès","24",75,541149.86,6403415.98,2,44.711707,0.994225
"24518","Salon","24",75,525963.71,6441792.19,1,45.053451,0.789002
"24519","Sarlande","24",75,552000.5325,6485896.1325,4,45.456535,1.106207
"24520","Sarlat-la-Canéda","24",75,559315.2404333336,6422801.476600006,300,44.890111,1.21799
"24521","Sarliac-sur-l'Isle","24",75,532722.907142857,6462094.219285714,14,45.237857,0.867867
"24522","Sarrazac","24",75,544873.95,6483266.2,1,45.431285,1.015899
"24523","Saussignac","24",75,488726.7,6415475.3,1,44.806252,0.327576
"24524","Savignac-de-Miremont","24",75,538352.0075000001,6432263.0775,8,44.970694,0.949455
"24525","Savignac-de-Nontron","24",75,522349.28,6496155.29,1,45.541833,0.7232
"24526","Savignac-Lédrier","24",75,559972.43,6478038.842,5,45.387477,1.210458
"24527","Savignac-les-Églises","24",75,536166.7892857142,6465646.354285715,28,45.270658,0.910545
"24528","Sceau-Saint-Angel","24",75,518889.115,6489521.93,2,45.48122,0.681375
"24529","Segonzac","24",75,499507.782,6459288.143999999,5,45.203728,0.445931
"24531","Sergeac","24",75,551159.4966666667,6435129.56,3,44.999371,1.110987
"24532","Serres-et-Montguyard","24",75,,,0,,
"24533","Servanches","24",75,,,0,,
"24534","Sigoulès-et-Flaugeac","24",75,496027.2172727272,6409759.11090909,11,44.757002,0.422214
"24535","Simeyrols","24",75,569556.16,6424745.53,1,44.909615,1.347154
"24536","Singleyrac","24",75,,,0,,
"24537","Siorac-de-Ribérac","24",75,491949.5266666667,6457826.086666666,3,45.188328,0.350342
"24538","Siorac-en-Périgord","24",75,541284.2005882353,6415118.012352941,17,44.817058,0.992164
"24540","Sorges et Ligueux en Périgord","24",75,530535.1635294118,6468215.495294117,17,45.292418,0.83786
"24541","Soudat","24",75,,,0,,
"24542","Soulaures","24",75,533832.86,6395336.8,1,44.637286,0.904583
"24543","Sourzac","24",75,494260.346,6441605.9,5,45.043056,0.386585
"24544","Tamniès","24",75,554756.9718181818,6432884.2727272725,11,44.979926,1.157293
"24545","Teillots","24",75,,,0,,
"24546","Temple-Laguyon","24",75,,,0,,
"24547","Terrasson-Lavilledieu","24",75,566261.080263158,6449322.963750002,152,45.130225,1.298706
"24548","Teyjat","24",75,511519.1666666667,6501163.566666666,3,45.584013,0.582519
"24549","Thénac","24",75,,,0,,
"24550","Thenon","24",75,548420.800263158,6450358.3755263155,38,45.135854,1.071523
"24551","Thiviers","24",75,537341.0155555556,6481703.912592591,27,45.415477,0.920121
"24552","Thonac","24",75,551718.6812499999,6437882.666250001,8,45.024273,1.117248
"24553","Tocane-Saint-Apre","24",75,503960.705,6463998.0014285715,14,45.247397,0.50072
"24554","La Tour-Blanche-Cercles","24",75,499882.17500000005,6478267.220000001,2,45.374642,0.44287
"24555","Tourtoirac","24",75,547024.82125,6465952.74125,8,45.275918,1.048869
"24557","Trélissac","24",75,524088.7233333337,6457718.699708337,240,45.196321,0.759455
"24558","Trémolat","24",75,528934.3018750001,6421523.203125,16,44.871768,0.833784
"24559","Tursac","24",75,545849.86,6431610.0077777775,9,44.966528,1.044733
"24560","Urval","24",75,537815.71,6414877.97,1,44.814095,0.948384
"24562","Vallereuil","24",75,502347.66,6444737.176666667,3,45.073597,0.487979
"24563","Valojoulx","24",75,553793.9477777778,6437743.68111111,9,45.023464,1.14363
"24564","Vanxains","24",75,486981.4272727272,6461121.654545455,11,45.216466,0.285677
"24565","Varaignes","24",75,507244.09,6505352.82,1,45.620526,0.526039
"24566","Varennes","24",75,516826.4828571429,6417350.319999999,7,44.831118,0.682098
"24567","Vaunac","24",75,532328.435,6476543.65,2,45.367821,0.857847
"24568","Vélines","24",75,471653.56,6421934.4,2,44.858955,0.108811
"24569","Vendoire","24",75,487739.97666666674,6483057.246666667,3,45.414101,0.285731
"24570","Verdon","24",75,,,0,,
"24571","Vergt","24",75,520429.55833333335,6439038.242999999,30,45.027248,0.719743
"24572","Vergt-de-Biron","24",75,,,0,,
"24573","Verteillac","24",75,495006.68333333335,6475259.073333333,3,45.346131,0.38189
"24574","Veyrignac","24",75,567475.56,6415659.1225000005,4,44.82743,1.323243
"24575","Veyrines-de-Domme","24",75,550386.5000000001,6412263.254,5,44.793387,1.108132
"24576","Veyrines-de-Vergt","24",75,524186.42,6436585.24,1,45.006137,0.768304
"24577","Vézac","24",75,556165.5059999999,6418298.106000001,5,44.848929,1.179422
"24580","Villac","24",75,562847.62,6454387.595,4,45.175146,1.253873
"24581","Villamblard","24",75,507091.90583333344,6438888.613333334,12,45.022305,0.55054
"24582","Villars","24",75,525278.004,6483321.842,5,45.427073,0.765368
"24584","Villefranche-de-Lonchat","24",75,467561.03,6432365.6,1,44.951446,0.052113
"24585","Villefranche-du-Périgord","24",75,548107.1399999999,6393995.881250001,8,44.628481,1.084922
"24586","Villetoureix","24",75,493665.4655555555,6466759.662222222,9,45.26924,0.368389
"24587","Vitrac","24",75,560427.0509090909,6417490.331818182,11,44.842529,1.233573
"25001","Abbans-Dessous","25",27,,,0,,
"25002","Abbans-Dessus","25",27,918007.03,6672412.41,2,47.116242,5.875846
"25003","Abbenans","25",27,959707.755,6716765.9775,8,47.500175,6.450857
"25004","Abbévillers","25",27,995259.0638888888,6710823.935555555,18,47.431816,6.918599
"25005","Accolans","25",27,,,0,,
"25006","Adam-lès-Passavant","25",27,953969.74,6693890.83,1,47.296672,6.361774
"25007","Adam-lès-Vercel","25",27,,,0,,
"25008","Aibre","25",27,978084.1033333334,6723141.133333334,6,47.550016,6.698652
"25009","Aïssey","25",27,951837.9733333333,6690737.876666668,3,47.269126,6.33183
"25011","Allenjoie","25",27,993125.272631579,6721975.529999999,19,47.533027,6.897626
"25012","Les Alliés","25",27,962185.49,6655435.75,2,46.947594,6.448174
"25013","Allondans","25",27,981762.6733333333,6719920.766666667,3,47.5195,6.745476
"25014","Amagney","25",27,938252.3049999999,6694005.2525,8,47.303537,6.154013
"25015","Amancey","25",27,933134.1433333334,6664444.68,3,47.039431,6.071115
"25016","Amathay-Vésigneux","25",27,944075.37,6663211.48,1,47.024417,6.214429
"25017","Amondans","25",27,,,0,,
"25018","Anteuil","25",27,,,0,,
"25019","Appenans","25",27,968769.476,6711038.516,5,47.445045,6.567667
"25020","Arbouans","25",27,986705.6746428569,6716989.085714287,28,47.491013,6.809203
"25021","Arc-et-Senans","25",27,911346.1968965519,6663209.465172414,29,47.035588,5.783775
"25022","Arcey","25",27,975385.0273913043,6719961.9386956515,23,47.522562,6.660846
"25024","Arçon","25",27,956632.8850000001,6655501.781666667,6,46.950347,6.375275
"25025","Arc-sous-Cicon","25",27,956984.635,6666839.484999999,2,47.052196,6.386286
"25026","Arc-sous-Montenot","25",27,,,0,,
"25029","Aubonne","25",27,953937.1299999999,6666467.425000001,2,47.050019,6.34597
"25030","Audeux","25",27,916480.87,6688690.32,1,47.263191,5.863515
"25031","Audincourt","25",27,989500.2559036112,6715879.819322284,664,47.479821,6.845557
"25032","Autechaux","25",27,955365.0175,6702983.655,4,47.377917,6.385378
"25033","Autechaux-Roide","25",27,987161.7575,6705532.6975,4,47.387806,6.807919
"25035","Les Auxons","25",27,923526.6444444446,6693012.283333332,9,47.299735,5.958769
"25036","Avanne-Aveney","25",27,924511.58,6682336.454615384,13,47.20336,5.966487
"25038","Avilley","25",27,946257.82,6707921.56,1,47.425781,6.267491
"25039","Avoudrey","25",27,960234.4495454544,6676438.5231818175,22,47.137273,6.434554
"25040","Badevel","25",27,996607.5288235294,6718458.948823528,17,47.499856,6.94152
"25041","Bannans","25",27,946900.53,6648110.85,1,46.887532,6.24343
"25042","Le Barboux","25",27,,,0,,
"25043","Bart","25",27,983673.9783333335,6716883.2225,36,47.49137,6.768918
"25044","Bartherans","25",27,922326.48,6664265.44,1,47.041514,5.92879
"25045","Battenans-les-Mines","25",27,,,0,,
"25046","Battenans-Varin","25",27,,,0,,
"25047","Baume-les-Dames","25",27,953527.9734615381,6699712.520000002,104,47.349202,6.35921
"25048","Bavans","25",27,981483.6047692308,6715797.343076924,65,47.482544,6.739178
"25049","Belfays","25",27,,,0,,
"25050","Le Bélieu","25",27,,,0,,
"25051","Belleherbe","25",27,976831.1950000001,6691420.965,2,47.265308,6.662458
"25052","Belmont","25",27,954679.225,6685471.7700000005,4,47.220676,6.366406
"25053","Belvoir","25",27,972144.55,6697085.03,1,47.318185,6.603958
"25054","Berche","25",27,981816.8533333333,6714749.184444444,9,47.472977,6.742939
"25055","Berthelange","25",27,910441.21,6681081.85,1,47.196681,5.78015
"25056","Besançon","25",27,928278.5130965614,6687105.485553489,12446,47.244978,6.01862
"25057","Bethoncourt","25",27,985709.2904958687,6721669.8892562045,121,47.533531,6.798976
"25058","Beure","25",27,927113.2074999999,6682909.9,28,47.207634,6.001118
"25059","Beutal","25",27,973120.2475,6714710.994999999,4,47.476286,6.627577
"25060","Val-d'Usiers","25",27,948851.3442857144,6656559.070714286,14,46.962807,6.273626
"25061","Bief","25",27,,,0,,
"25062","Le Bizot","25",27,978915.72,6677538.34,1,47.139589,6.681439
"25063","Blamont","25",27,990065.7599999999,6705477.887272728,11,47.386047,6.846332
"25066","Blussangeaux","25",27,,,0,,
"25067","Blussans","25",27,,,0,,
"25070","Bolandoz","25",27,936486.155,6662097.085,2,47.017129,6.114007
"25071","Bondeval","25",27,989754.1109999999,6711967.551999999,10,47.444534,6.846394
"25072","Bonnal","25",27,,,0,,
"25073","Bonnay","25",27,930433.4033333333,6697246.373333334,3,47.335458,6.052268
"25074","Bonnétage","25",27,981904.3233333332,6682746.353333334,3,47.185163,6.724067
"25075","Bonnevaux","25",27,942723.8691666666,6639390.849166666,12,46.810614,6.184006
"25077","La Bosse","25",27,,,0,,
"25078","Bouclans","25",27,944943.4363636364,6688271.34909091,11,47.249522,6.23938
"25079","Boujailles","25",27,,,0,,
"25082","Bourguignon","25",27,984806.4587500001,6708268.6049999995,8,47.413425,6.778469
"25083","Bournois","25",27,963218.175,6716658.345000001,2,47.497817,6.497378
"25084","Boussières","25",27,919917.0717499999,6676983.18,10,47.156736,5.903236
"25085","Bouverans","25",27,944646.37,6644084.7625,4,46.852142,6.211701
"25086","Braillans","25",27,,,0,,
"25087","Branne","25",27,961971.308,6703162.952,5,47.376947,6.47295
"25088","Breconchaux","25",27,946700.27,6698478.51,1,47.340682,6.268172
"25089","Bremondans","25",27,,,0,,
"25090","Brères","25",27,917044.88,6666045.25,2,47.05927,5.860124
"25091","Les Bréseux","25",27,987772.7749999999,6692791.3100000005,2,47.272973,6.807867
"25092","La Bretenière","25",27,,,0,,
"25093","Bretigney","25",27,,,0,,
"25094","Bretigney-Notre-Dame","25",27,949445.68,6695401.97,1,47.311982,6.302796
"25095","Bretonvillers","25",27,974146.9199999999,6685701.515,2,47.214987,6.623525
"25096","Brey-et-Maison-du-Bois","25",27,947721.5675,6631859.0825000005,4,46.741023,6.245434
"25097","Brognard","25",27,990698.55,6721525.684,5,47.530055,6.865117
"25098","Buffard","25",27,914294.0966666667,6663566.766666667,3,47.037861,5.822739
"25099","Bugny","25",27,954529.92,6660334.47,1,46.994625,6.350345
"25100","Bulle","25",27,945064.3724999999,6648599.605,4,46.892605,6.219598
"25101","Burgille","25",27,911584.53,6688794.45,1,47.265708,5.798852
"25102","Burnevillers","25",27,,,0,,
"25103","Busy","25",27,923154.52,6678243.495,2,47.166995,5.946556
"25104","By","25",27,919462.2633333333,6660987.993333332,3,47.012976,5.889513
"25105","Byans-sur-Doubs","25",27,916401.5100000001,6672382.956666667,3,47.116501,5.854671
"25106","Cademène","25",27,,,0,,
"25107","Cendrey","25",27,944656.6220000001,6705507.9120000005,5,47.404666,6.244954
"25108","Cernay-l'Église","25",27,989784.63,6690203.225,2,47.248825,6.832786
"25109","Cessey","25",27,,,0,,
"25110","Chaffois","25",27,949165.875,6651137.7425,4,46.91392,6.274803
"25111","Chalèze","25",27,933710.5357142856,6689671.217142858,7,47.266168,6.091705
"25112","Chalezeule","25",27,932164.5158333333,6688486.395,12,47.256052,6.070665
"25113","Chamesey","25",27,,,0,,
"25114","Chamesol","25",27,,,0,,
"25115","Champagney","25",27,919518.0233333334,6688250.073333333,3,47.258232,5.903439
"25116","Champlive","25",27,944977.49,6692636.9399999995,2,47.288778,6.2422
"25117","Champoux","25",27,,,0,,
"25119","Champvans-les-Moulins","25",27,920364.4475,6687867.96,4,47.254514,5.914438
"25120","Chantrans","25",27,938989.04,6664887.06,1,47.041335,6.148394
"25121","Chapelle-des-Bois","25",27,,,0,,
"25122","Chapelle-d'Huin","25",27,940737.34,6652908.95,2,46.932948,6.16508
"25124","Charmauvillers","25",27,,,0,,
"25125","Charmoille","25",27,977645.9199999999,6689318.13,2,47.246057,6.671928
"25126","Charnay","25",27,923859.7028571427,6674091.657142857,7,47.129405,5.953809
"25127","Charquemont","25",27,988903.145,6686400.745,6,47.215017,6.818715
